Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
Gustavo S. Moreira;gustavosmoreira;2022-11-21 20:09:41+00:00;841805331 _ferreirag   Se são, baita cagada do Tite. Que meio íamos ter com Bolso + Neymar.;0;0;0;841805331 _ferreirag If they are, Tite's shit. What way were we going to have with Bolso + Neymar.;pos;0.5200064348928758;0.4799935651071236;negative;0.0;0.56;0.44;NEGATIVE;0.000835418701171875;0.9991645812988281;0.0745253246136028;Negativo
dds;lleozin__;2022-11-21 14:55:37+00:00;se o porra do Tite não colocar o vini de titular, eu não vou entender legal não;0;1;0;if fucking Tite doesn't put the starting lineup, I won't understand;neg;0.4341351927062903;0.5658648072937095;negative;0.02;0.84;0.14;NEGATIVE;0.006088852882385254;0.9939111471176147;0.07518755692443725;Negativo
doglas (ex: ds) 🫶🏽;doglasofoda;2022-11-21 23:08:41+00:00; no catar o brasil foi hexa porque o tite disse que não ia ter aula de manha;0;0;0;in qatar brazil was hexa because tite said he wasn't going to have morning class;neg;0.4369061830701081;0.5630938169298915;neutral;0.02;0.22;0.76;NEGATIVE;0.0048362016677856445;0.9951637983322144;0.07522551234366848;Negativo
S³;saperdida;2022-11-21 14:45:37+00:00;Pq todos os técnicos parecem o Tite?;0;1;0;Why do all coaches look like Tite?;neg;0.4874520748739457;0.5125479251260538;neutral;0.01;0.01;0.98;NEGATIVE;0.0005505681037902832;0.9994494318962097;0.07550760158307519;Negativo
C🅰️rioc🅰️ ᶜᵉᶜ;cariocacec;2022-11-21 23:47:43+00:00; _fonseca_ Crias me passaram um zap aq falando que o Tite pediu pro Ruan adiar as férias e ficar ligado pra copa se ele precisar. Confirma?;0;2;0;_fonseca_ Crias sent me a zap saying that Tite asked Ruan to postpone the vacation and stay tuned for the cup if he needs it. Confirm?;neg;0.4849813541026532;0.5150186458973447;neutral;0.01;0.16;0.83;NEGATIVE;0.002721250057220459;0.9972787499427795;0.07577483631672774;Negativo
ursinho da parmalat - HEXA 🇧🇷;leonardooosouza;2022-11-22 00:32:10+00:00;o tite vai ler essa noticia vai ficar puto e colocar o vini no banco ;0;0;0;Tite is going to read this news, he's going to be pissed off and put the vini on the bench;neg;0.4820315091177939;0.5179684908822056;negative;0.01;0.99;0.01;NEGATIVE;0.005468487739562988;0.994531512260437;0.07613835494241714;Negativo
Robertinhopb;Robertinhojp;2022-11-22 01:31:40+00:00;_info  Tite malandro caso o jogo termine 0x0 no primeiro tempo ja volta logo com o Fred e tira o VJr. Ja dá ate pra prever a primeira modificação qualquer jogador no lugar do mlk .;0;0;0;_info Tite rascal if the game ends 0x0 in the first half, he'll come right back with Fred and remove the VJr. You can even predict the first modification of any player in place of mlk.;neg;0.4943965405243323;0.5056034594756679;negative;0.01;0.59;0.39;NEGATIVE;7,49E+10;0.9999251365661621;0.07636375248457258;Negativo
JURÍDICO VINI JR. N. 20 🇧🇷🇧🇷🇧🇷;wearegabs;2022-11-21 18:25:58+00:00;"NA MORAL???????

MC RICK - SELEÇÃO DO TITE";0;1;0;"IN THE MORAL???????

MC RICK - TITE SELECTION";pos;0.533413996363495;0.4665860036365047;neutral;0.0;0.01;0.99;NEGATIVE;0.0012653470039367676;0.9987346529960632;0.07656352719590978;Negativo
DataFla;DataFlafut;2022-11-22 00:55:36+00:00;"E o Tite malvadao que quer ""acabar"" com o jeito Brasil de jogar futebol 😔 ";0;13;0;"And the evil Tite who wants to ""end"" with the Brazilian way of playing football 😔";neg;0.064167992686353;0.9358320073136472;negative;0.0;0.98;0.02;NEGATIVE;0.23709535598754883;0.7629046440124512;0.07690838638020724;Negativo
rafas;rafaelhsant;2022-11-21 15:24:00+00:00;tite nao levou arrascaeta?;0;0;0;tite didn't take arrascaeta?;neg;0.488760846519298;0.5112391534807018;neutral;0.01;0.12;0.87;NEGATIVE;0.004979968070983887;0.9950200319290161;0.07696011180875226;Negativo
Elias Sousa ᶠᵉᶜ 🇧🇷;ElSousa123;2022-11-22 01:10:10+00:00;  Tite tá modo fodase ataque e os caralhos;0;0;0;Tite is in fuck mode, attack and shit;neg;0.4957367214882711;0.5042632785117279;negative;0.01;0.98;0.01;NEGATIVE;0.0019618868827819824;0.998038113117218;0.07709435646483358;Negativo
Identidade Fiel;identidadefiel;2022-11-21 16:07:18+00:00;Acho muito difícil essa história do Tite vir, não tem pé e nem cabeça essa história.;0;0;0;I think it's very difficult for this story about Tite to come out, there's no basis for this story.;pos;0.5402380330251845;0.4597619669748157;negative;0.0;1.0;0.0;NEGATIVE;2,10E+09;0.9999790191650391;0.0771828563850152;Negativo
cassio calvo;casiocalvo;2022-11-21 15:44:43+00:00;  1910 realmente poderia sim haver algum tipo de nota contra falta de planejamento e etc. Sim. E concordo, decisão tosca e planejamento pra 2023 até agora já está horrível.. O que resta é esse cara queimar nossa língua e torcer pra q seja apenas pra cuidar do terreno p Tite (duvido mto);0;1;0;1910 there really could be some kind of note against lack of planning and so on. Yup. And I agree, the rough decision and planning for 2023 is already horrible.;pos;0.5036862157939057;0.4963137842060927;negative;0.01;0.96;0.03;NEGATIVE;5,52E+10;0.999944806098938;0.0776852290851471;Negativo
𝙁𝙚𝙞𝙗𝙞𝙤𝙪;feibiou;2022-11-21 17:59:30+00:00;Ou o Corinthians já se acertou verbalmente com o Tite, ou estão o sequestrando aos poucos... ;0;1;0;Either Corinthians has already verbally settled with Tite, or they are kidnapping him little by little...;pos;0.5356471152650633;0.4643528847349355;negative;0.0;0.95;0.05;NEGATIVE;0.004353344440460205;0.9956466555595398;0.07776482916371195;Negativo
anna rumo ao hexa🇧🇷;_anninhachaves;2022-11-21 23:08:41+00:00; no Catar, o Brasil foi hexa porque o Tite não é mais o mesmo que o cara;0;2;0;in Qatar, Brazil was sixth because Tite is no longer the same as the guy;pos;0.5302608219124538;0.4697391780875469;neutral;0.0;0.12;0.88;NEGATIVE;0.0071413516998291016;0.9928586483001709;0.07779193218744458;Negativo
MathOli 🌿 WORLD CUP IS MY PASSION!;omatholiv;2022-11-21 17:06:44+00:00;Caraio o tite tá maluco? ;0;9;0;Dude is tite crazy?;neg;0.4455230368009275;0.5544769631990724;negative;0.0;0.93;0.06;NEGATIVE;0.04953718185424805;0.950462818145752;0.07779962864420338;Negativo
João -;joaomaringa;2022-11-21 18:20:40+00:00;_Alves109 1910   Tite não vem.;0;0;0;_Alves109 1910 Tite does not come.;pos;0.5434514608195401;0.4565485391804598;neutral;0.0;0.0;1.0;NEGATIVE;0.000628054141998291;0.9993719458580017;0.07781536701479096;Negativo
bb;btrzzsl;2022-11-21 14:09:27+00:00;o Tite tá deixando dúvida se vai jogar com Vini Jr ou Paquetá e simplesmente não faz o menor sentido Vini Jr ficar de fora do time titular dessa seleção;0;1;0;Tite is leaving doubt if he will play with Vini Jr or Paquetá and it simply doesn't make the slightest sense for Vini Jr to be left out of the starting lineup of that selection;pos;0.5535320051056335;0.4464679948943654;negative;0.0;0.99;0.01;NEGATIVE;0.00013697147369384766;0.9998630285263062;0.07911513543614589;Negativo
Clarita;ai_claritinha;2022-11-21 16:45:26+00:00;"O povo fazendo manifestação pq o Gabigol não foi convidado kkkkkkkkkkkkkkkkkkkkkkkkk
""Tite vai se foder, o Gabigol não precisa de vc"" 
E nem Tite do Gabigol né kkkkkkkkkkkkkkkkkk";0;1;0;"The people demonstrating because Gabigol was not invited kkkkkkkkkkkkkkkkkkkkkkkkkk
""Tite go fuck yourself, Gabigol doesn't need you""
And neither is Tite do Gabigol kkkkkkkkkkkkkkkkkk";pos;0.5532164925191014;0.4467835074808985;negative;0.0;0.99;0.01;NEGATIVE;0.00030994415283203125;0.999690055847168;0.0791194829749665;Negativo
Fonse 🤖;thallesfonseca7;2022-11-21 23:00:32+00:00;2 dias de copa e cada vez mais eu sei que não dá p Brasil com esse futebol do tite.;0;0;0;2 days of the cup and more and more I know that Brazil can't do it with Tite's football.;neg;0.2785756296723205;0.7214243703276794;neutral;0.06;0.26;0.68;NEGATIVE;0.01862889528274536;0.9813711047172546;0.07940477431968732;Negativo
suco de fruta;zanolixo;2022-11-22 01:20:45+00:00;ai o tite olha pro banco e tem Antony, Martinelli, Rorygo, Fabinho, Bruno Guimarães,alex telles, PEDRO. Se o Hexa já não é realidade eu tô ficando maluco ;0;0;0;then tite looks at the bank and there is Antony, Martinelli, Rorygo, Fabinho, Bruno Guimarães, alex telles, PEDRO. If Hexa is no longer reality, I'm going crazy;neg;0.1108157269193597;0.8891842730806424;negative;0.01;0.98;0.02;NEGATIVE;0.2026069164276123;0.7973930835723877;0.07943279425351205;Negativo
M.Coelho;coloraado_1909;2022-11-21 14:39:49+00:00; 89      Corinthians boto esse treinador como Interino, vão tentar o Tite depois da Copa, anota aí.;0;1;0;89 Corinthians put this coach on as Interim, they're going to try Tite after the Cup, write it down.;neg;0.1033218213028555;0.8966781786971456;neutral;0.11;0.09;0.8;NEGATIVE;0.006397068500518799;0.9936029314994812;0.07944513690055614;Negativo
ؘ;poemslea;2022-11-21 14:49:14+00:00; o tite nunca teve altura pra ser técnico da seleção, e já que ele decidiu sair deveria ter feito antes da copa, e não depois;0;0;0;tite never had the time to be the coach of the national team, and since he decided to leave, he should have done it before the cup, not after;neg;0.295153137608736;0.7048468623912661;negative;0.01;0.91;0.08;NEGATIVE;0.11056578159332275;0.8894342184066772;0.07946924297076878;Negativo
ڤيكتور 🇧🇷 🌐;jiyushori;2022-11-22 01:22:27+00:00;"Nem fodendo que o cagão do Tite vai colocar esse time pra jogar

EU DUVIDO ";0;0;0;"Not even fucking that Tite's shit is going to put this team to play

I DOUBT IT";neg;0.4673900204957821;0.5326099795042172;negative;0.02;0.96;0.02;NEGATIVE;0.00491255521774292;0.9950874447822571;0.07960216156160971;Negativo
Ciao Jr;ciaaoo_;2022-11-21 18:40:24+00:00;@10neto Craque, isso aí não tá com cheiro de TITE no meio do ano? 🤔;0;0;0;@10 grandson Craque, doesn't that smell like TITE in the middle of the year? 🇧🇷;neg;0.3304205677063043;0.6695794322936948;neutral;0.05;0.4;0.55;NEGATIVE;0.015212297439575195;0.9847877025604248;0.08012073751220782;Negativo
Tereza Alves;tjaa;2022-11-22 00:34:17+00:00; Não trabalhar nos dias dos jogos do Brasil é o que me faz torcer pelo time até uma semifinal. Depois pode perder de 7x0. Não ligo para esses bolsonarecos. Com exceção do Tite.;0;0;0;Not working on the days of the Brazil games is what makes me root for the team until a semifinal. Then you can lose 7x0. I don't care about these bolsonarecos. With the exception of Tite.;pos;0.5211591142977682;0.4788408857022336;negative;0.01;0.9;0.09;NEGATIVE;0.0006507039070129395;0.9993492960929871;0.08035150315882773;Negativo
André de Araújo;deharaujo8;2022-11-21 16:17:51+00:00;Tite envergonha esse povo! ;0;0;0;Tite shames these people!;pos;0.5638138528442661;0.4361861471557338;negative;0.0;1.0;0.0;NEGATIVE;0.000414431095123291;0.9995855689048767;0.08066324500493038;Negativo
Sara;anasara_lima;2022-11-21 19:44:43+00:00;Uma pena o Tite não ter convocado o Deyverson mesmo 😔 ;0;0;0;Too bad Tite didn't summon Deyverson anyway 😔;pos;0.5344260210070055;0.4655739789929934;negative;0.0;1.0;0.0;NEGATIVE;0.015186607837677002;0.984813392162323;0.08068560524033708;Negativo
motoboy 22;pitbull_da_13;2022-11-21 23:33:07+00:00;Tite mo fdp , não me convocou pra copa vou ter que  trabalhar no dia do jogo 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️;0;0;0;Tite no fdp , he didn't call me for the cup I'll have to work on the day of the game 🤦🏽;pos;0.5658749530054632;0.4341250469945366;negative;0.0;1.0;0.0;NEGATIVE;0.0005431771278381348;0.9994568228721619;0.08099447246587707;Negativo
ل🇩🇿🇱🇾;arabeavantgarde;2022-11-21 18:14:19+00:00;Ja to vendo que o Tite que começa com T de TOUPEIRA nao vai escalar o vinicius junior de titular;0;0;0;I can already see that Tite that starts with T in TOUPEIRA will not climb Vinicius Junior in the starting lineup;pos;0.5709978299466139;0.429002170053387;neutral;0.0;0.03;0.97;NEGATIVE;0.0004886388778686523;0.9995113611221313;0.08171072967176445;Negativo
Dion Guilherme;DionGuilherme1;2022-11-21 23:53:09+00:00;7  82327094  Ja to vendo, um 2x1, 1x0 chorado... e geral e imprensa DESCENDO o pau em tite e nos jogadores;0;1;0;7 82327094 I can see it already, a 2x1, 1x0 crying... and general and press DESCENDING the stick on tite and on the players;pos;0.5693106760806848;0.430689323919316;negative;0.0;0.9;0.09;NEGATIVE;0.00243985652923584;0.9975601434707642;0.08202719844845092;Negativo
𝒋𝒖𝒍𝒊𝒂;riosdelagrimass;2022-11-21 14:26:02+00:00;tite se vc inventar moda quinta eu juro por tudo q contrato alguém pra te dar chibatada aí;0;0;0;tite if you invent fashion thursday I swear on everything I hire someone to whip you there;neg;0.0435876853106187;0.9564123146893816;neutral;0.13;0.22;0.64;NEGATIVE;0.005422711372375488;0.9945772886276245;0.08206187257933853;Negativo
hˢᶜᶜᵖ;ahelenafl;2022-11-21 15:49:38+00:00;_sousag sinal que ele é temporário, a teoria de que o Tite possa volta mesmo dizendo que vai parar e descansar é possível, contratar um técnico com salário considerável para rescindir em três meses não compensaria, caso isso não seja verdade, realmente é um tiro no pé;0;0;0;_sousag a sign that he is temporary, the theory that Tite could come back even saying he will stop and rest is possible, hiring a coach with a considerable salary to terminate in three months would not compensate, if that is not true, it really is a shot in the eye foot;neg;0.0547850218974696;0.9452149781025284;negative;0.13;0.82;0.05;NEGATIVE;2,72E+11;0.9999728202819824;0.0821199116190721;Negativo
André Vicente;andrechallas;2022-11-21 14:42:46+00:00;"Estamos no ano de 2067 e o corintiano:
- ""Será que o Tite vai aceitar treinar o Corinthians?""";0;2;0;"We are in the year 2067 and Corinthians:
- ""Will Tite agree to coach Corinthians?""";neg;0.244635808692797;0.7553641913072032;neutral;0.0;0.04;0.96;NEGATIVE;0.166226327419281;0.833773672580719;0.08244120907590843;Negativo
ricardo ianai;RicardoIanai;2022-11-22 00:36:33+00:00;310848 Argentina 🇦🇷 esse ano. Até cair esse tite e;0;0;0;310848 Argentina 🇦🇷 this year. Until this tite falls and;pos;0.5387000276242077;0.4612999723757917;neutral;0.01;0.02;0.97;NEGATIVE;5,95E+11;0.9999405145645142;0.0826884283564542;Negativo
Felipe Gabriel;Felipe_gabrielo;2022-11-21 20:21:28+00:00;"Neymar erra um chute
Tite: 
CopaDoMundo2022 ";0;1;0;"Neymar misses a kick
Tite:
World Cup 2022";neg;0.4384837087127731;0.5615162912872264;negative;0.02;0.9;0.09;NEGATIVE;0.030384957790374756;0.9696150422096252;0.08275051775621751;Negativo
Willian Fagiolo;WillianFagiolo;2022-11-21 15:14:05+00:00;Var outra vez atrapalhando o jogo. Vai ser difícil. Brasil precisa se preparar para superar o Var. Seleção brasileira terá que superar o Var, os adversários, os árbitros e o Tite. FIFAWorldCup;0;1;0;Var again disrupting the game. It's gonna be hard. Brazil needs to prepare to overcome Var. The Brazilian team will have to overcome Var, opponents, referees and Tite. FIFAWorldCup;pos;0.5793751814774482;0.4206248185225515;negative;0.0;0.95;0.04;NEGATIVE;8,95E+10;0.9999104738235474;0.08279346197576477;Negativo
Vitor¹⁹¹⁴ 🇧🇷🏆;Vitormarque79;2022-11-21 23:04:57+00:00; Porque o Tite cagou demais nessa foto e não tem condições de ir ver meu time jogar;0;0;0;Because Tite shit too much in this photo and he can't go see my team play;pos;0.579534423015701;0.4204655769842977;negative;0.0;1.0;0.0;NEGATIVE;0.00021511316299438477;0.9997848868370056;0.08285209276309854;Negativo
w;wzilh;2022-11-22 01:06:29+00:00;O Guimarães não ser titular e faixa dessa seleção é um grande erro, tomara que o Tite enxergue isso;0;0;0;Guimarães not being a starter and belt in this selection is a big mistake, I hope Tite sees that;neg;0.3734292969698997;0.6265707030301012;negative;0.05;0.95;0.0;NEGATIVE;0.004897713661193848;0.9951022863388062;0.08331781775604107;Negativo
𝘽𝙖𝙙 𝙑𝙞𝙩𝙩𝙤 🇧🇷;VittoDias;2022-11-21 14:35:08+00:00;Imagina levar gol do Irã, o Tite seria queimado vivo.;0;0;0;Imagine taking a goal from Iran, Tite would be burned alive.;pos;0.5368026622545549;0.4631973377454434;negative;0.01;0.99;0.01;NEGATIVE;0.004046440124511719;0.9959535598754883;0.08355650607193976;Negativo
ManuTensão;malu_madeira;2022-11-21 15:25:03+00:00;"A readaptação do ""não abre nem para um trem"", vamos ver se a seleção do Tite não vai ser atropelada por um caminhão até as quartas! ";0;1;0;"The readaptation of ""doesn't even open for a train"", let's see if Tite's national team won't be run over by a truck until Wednesdays!";neg;0.4248968220029296;0.5751031779970689;negative;0.04;0.65;0.32;NEGATIVE;3,24E+09;0.9999675750732422;0.08356595312234931;Negativo
Nati 👑;natirivero;2022-11-21 20:57:33+00:00;_s   Pq que o Tite boicota tanto o Gabigol?;0;0;0;_s Why does Tite boycott Gabigol so much?;neg;0.4495245959213704;0.5504754040786295;negative;0.03;0.56;0.41;NEGATIVE;0.009322762489318848;0.9906772375106812;0.08402430298571543;Negativo
Jorginho;Jorginho079;2022-11-21 18:40:47+00:00; Aí se o Tite recebe uma proposta de um time da Europa, você acha que eles ficam?;0;3;0;Then if Tite receives a proposal from a team in Europe, do you think they stay?;pos;0.5806576539984484;0.4193423460015528;neutral;0.0;0.01;0.99;NEGATIVE;0.00452345609664917;0.9954765439033508;0.08424350945596382;Negativo
corinthiana;sccpmary10;2022-11-21 18:38:54+00:00;Se eu fosse o tite largava o brasil e vinha pro coringao;0;0;0;If I were Tite, I would leave Brazil and come to Coringao;neg;0.4294147255497162;0.5705852744502837;neutral;0.01;0.03;0.96;NEGATIVE;0.06017714738845825;0.9398228526115417;0.08425271718951896;Negativo
