Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets;Texto_Traduz;Classificação_Blob;percent_pos_blob;percent_neg_blob;Azure_Sentiment;Azure_percent_pos;Azure_percent_neg;Azure_percent_neutro;Classificacao_flair;percent_pos_flar;percent_neg_flar;Percent_Media_final;Class_final
nesi;nesiluis1;2022-09-13 18:12:06+00:00;Vai entender esse luva de pedreiro;0;2;0;You will understand this mason's glove;neg;0.4630925906476533;0.5369074093523459;neutral;0.16;0.02;0.82;POSITIVE;0.9991334080696106;0.0008665919303894043;0.44305134382669636;Neutro
filho de cristo;meladoatento;2022-09-13 21:58:48+00:00;eu serei o meia de servente sucessor de luva de pedreiro;0;0;0;I will be the servant's midfielder successor to the mason's glove;pos;0.782427713093014;0.2175722869069883;neutral;0.08;0.05;0.88;POSITIVE;0.9940680265426636;0.005931973457336426;0.44150910945404875;Neutro
Vinicius Salles;vsalles1982;2022-09-13 20:57:10+00:00;"  ERRADO NAO TÁ!! ATÉ COM JUROS DA CX ECONOMICA TA DE BOA
AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA";0;0;0;"NOT WRONG!! EVEN WITH INTEREST FROM CAIXA ECONOMICA TA DE BOA
AHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA";neg;0.397556337086522;0.6024436629134776;mixed;0.48;0.5;0.02;NEGATIVE;0.38533222675323486;0.6146677732467651;0.44117439865614166;Neutro
Yago Oliveira;7yagooliveira;2022-09-13 16:55:31+00:00;Qual foi do luva de pedreiro mn, o cara é sensacional, já tá se aposentando, aí é mancada😪;0;0;0;What happened to the mn mason's glove, the guy is sensational, he's retiring, then he's lame😪;pos;0.6709791125601066;0.3290208874398951;positive;0.6;0.38;0.03;NEGATIVE;0.00173872709274292;0.9982612729072571;0.43920808096365604;Neutro
O Tal do Pedro Baessa;BaessinhaReal;2022-09-13 16:29:16+00:00; Qual a sua opinião sobre a aposentadoria do Luva de Pedreiro?;0;3;1;What is your opinion on the retirement of Glove de Pedreiro?;pos;0.6190428774030091;0.380957122596991;neutral;0.37;0.06;0.58;NEGATIVE;0.48769110441207886;0.5123088955879211;0.4392035837467381;Neutro
Jaum;cafetaoitaquera;2022-09-13 16:18:36+00:00;Luva de pedreiro precisa de uma pica bem dura no rabo dele! Para de frescura homem! Cresceu como todos queriam crescer. Tem a fama que sempre quis ter! Agora aguenta a pressão!;0;0;0;Mason's glove needs a hard cock up his ass! Stop being cool man! He grew up like everyone else wanted to grow up. He has the fame he always wanted to have! Now take the pressure!;pos;0.7508007768387267;0.2491992231612694;mixed;0.57;0.22;0.21;NEGATIVE;0.01641744375228882;0.9835825562477112;0.43766223776332913;Neutro
xFelipe;felipeogon;2022-09-13 16:42:05+00:00;A questão do Luva de Pedreiro é sobre usar e saber ser usado. Da noite para o dia, o cara passou a ser cercado por funkeiros e rapers, todo dia aparecendo nos stories de alguma blogueirinha - aquela que nunca olharia para ele sem a fama.;0;3;1;The question of Glove de Pedreiro is about using and knowing how to be used. Overnight, the guy was surrounded by funkers and rappers, every day appearing in the stories of some little blogger - the one who would never look at him without fame.;pos;0.8008768005396683;0.1991231994603322;negative;0.07;0.67;0.26;POSITIVE;0.9910147786140442;0.00898522138595581;0.43755805110967955;Neutro
LLL gonçalves 🕸️;gbzin158;2022-09-13 21:03:33+00:00;"luva trabalhando como blogueiro sem fazer muito esforço: adoece

pedreiro trabalhando o dia todo num calor de 33°, mexendo com areia, brita, cimento, come com as mãos  sujas e não adoece. 

Kkkkkkkkkkkkkk ";0;0;0;"glove working as a blogger without making too much effort: get sick

bricklayer working all day in 33° heat, working with sand, gravel, cement, eats with dirty hands and doesn't get sick.

Lol";neg;0.2245518623355168;0.7754481376644791;mixed;0.21;0.64;0.15;POSITIVE;0.9984824061393738;0.0015175938606262207;0.4373595249448949;Neutro
Jogada 10;PortalJogada10;2022-09-13 17:39:05+00:00;"Iran Ferreira cumprirá os acordos comerciais assinados e depois viverá longe dos holofotes

LuvadePedreiro Influencer TikTok Instagram Adidas Jogada10 PortalJ10 J10
";0;2;1;"Iran Ferreira will fulfill the signed trade agreements and then live away from the spotlight

LuvadePedreiro Influencer TikTok Instagram Adidas Play10 PortalJ10 J10";pos;0.9574137969466774;0.042586203053323;neutral;0.11;0.04;0.85;POSITIVE;0.8312549591064453;0.1687450408935547;0.43713195930850973;Neutro
Gio;ScostaGio;2022-09-13 16:37:24+00:00; meu primo vai sofrer muito com a sua ausência kkk a criança tava morrendo de felicidade ontem no aniversário dele ;0;0;0;my cousin will suffer a lot with your absence lol the child was dying of happiness yesterday on his birthday;pos;0.647907367914309;0.3520926320856931;negative;0.26;0.71;0.03;POSITIVE;0.6847424507141113;0.31525754928588867;0.43677032419179024;Neutro
BARONI🦈;Leo_baroni16;2022-09-13 17:10:20+00:00;Luva de pedreiro vai virar é pedreiro mesmo abandoando a carreira de influenciador;0;0;0;A bricklayer's glove will become a bricklayer even if he abandons his influencer career;pos;0.6039244934858459;0.3960755065141536;neutral;0.14;0.06;0.8;POSITIVE;0.9448596835136414;0.05514031648635864;0.4362348372161612;Neutro
LANCE!;lancenet;2022-09-13 16:17:42+00:00;"Luva de Pedreiro: após anúncio de parada na carreira, web se solidariza com Iran Ferreira
";0;9;0;Pedreiro's Glove: after the announcement of a career break, the web shows solidarity with Iran Ferreira;pos;0.830853913064932;0.1691460869350681;neutral;0.1;0.32;0.58;POSITIVE;0.9098196625709534;0.09018033742904663;0.43578474831526265;Neutro
爪丨ᗪ丨乙ãㄖᶠᶠ;midizao_ff;2022-09-13 19:45:31+00:00;Esse bagulho do luva de pedreiro não fazer mais video, foi triste pros jovens que precisam de oportunidade para sair das ruas através do esporte, esse cara foi inspiração dos jovens. Tem pessoas que não sabe aproveitar a oportunidade !;0;0;0;This bricklayer's glove not making more videos, it was sad for young people who need the opportunity to get out of the streets through sport, this guy was an inspiration for young people. There are people who don't know how to take advantage of the opportunity!;pos;0.7222738081726866;0.2777261918273095;negative;0.08;0.86;0.07;POSITIVE;0.998030960559845;0.0019690394401550293;0.4340479613274824;Neutro
Beleza e etc 📚💄;blzeetc;2022-09-13 23:22:45+00:00; o luva de pedreiro deles;0;0;0;their mason's glove;neg;0.3988372093023254;0.6011627906976744;neutral;0.16;0.05;0.79;POSITIVE;0.9986047148704529;0.0013952851295471191;0.43372094843474734;Neutro
pietrinhafreestyle15;guedespietra07;2022-09-13 19:10:52+00:00;"Vídeo para você 👏
Mencionei para chegar no luva de pedreiro 😉 ";0;0;0;"Video for you 👏
I mentioned to get in the mason's glove 😉";neg;0.245076784576547;0.7549232154234536;positive;0.69;0.06;0.25;NEGATIVE;0.012286543846130371;0.9877134561538696;0.4328071246098296;Neutro
Julio;Julio_Mula_;2022-09-13 22:21:06+00:00;100 Nunca vi esse luva de pedreiro, so mais ;0;0;0;100 I've never seen this mason's glove, only more;neg;0.4459652365569601;0.5540347634430401;neutral;0.15;0.11;0.74;POSITIVE;0.9877150058746338;0.012284994125366211;0.43162789261517537;Neutro
mecânico boqueta;donPablao;2022-09-13 18:07:16+00:00;Oq vai ser do futebol sem os vídeos do luva de pedreiro;0;0;0;What will football be without the bricklayer glove videos;neg;0.4269716993645572;0.5730283006354427;neutral;0.15;0.22;0.63;POSITIVE;0.9971185922622681;0.0028814077377319336;0.4316012691270133;Neutro
fael;kettleplace;2022-09-13 16:35:09+00:00;allan jesus roubou a vontade de viver do luva de pedreiro;0;0;0;allan jesus stole the will to live from the mason's glove;pos;0.6988962090807498;0.3011037909192487;neutral;0.15;0.01;0.84;POSITIVE;0.860992431640625;0.139007568359375;0.4315544389088571;Neutro
gabi;opsqueenddl;2022-09-13 18:39:45+00:00;demi nossa luva de pedreiro 😭😭😭😭;0;0;0;demi our mason glove 😭😭😭😭;neg;0.1872427983539093;0.8127572016460901;neutral;0.21;0.22;0.57;POSITIVE;0.9952839016914368;0.004716098308563232;0.43111580024811186;Neutro
Faxineiro da casa do dragao;Xuaoaoao;2022-09-13 16:20:40+00:00;Luva de pedreiro surtou kkk;0;5;0;Mason's glove freaked out lol;neg;0.2979004727942936;0.7020995272057055;neutral;0.43;0.09;0.47;NEGATIVE;0.49904072284698486;0.5009592771530151;0.4308545597840376;Neutro
enzo pokas 🇿🇦;EnzoMuritiba;2022-09-13 21:49:47+00:00;   obrigado pela lembrança, mas trabalhar numa chuva dessa daí é de pegar a OAB de Ouro viu… tô fora !!;0;0;0;thanks for the reminder, but working in a rain like this is like getting the OAB de Ouro see… I'm out !!;pos;0.8943409307311574;0.1056590692688436;mixed;0.53;0.31;0.16;NEGATIVE;0.0007777214050292969;0.9992222785949707;0.4308423390773166;Neutro
João Bouzon 💙🦊;bouzon_joao;2022-09-13 18:35:09+00:00; Isso tudo é um plano para  ser anunciado na Fazenda. fazenda14 reality;0;0;0;This is all a plan to be announced at the Farm. farm14 reality;pos;0.7026317493311042;0.2973682506688948;neutral;0.11;0.12;0.78;POSITIVE;0.9365147352218628;0.06348526477813721;0.4308087456821186;Neutro
Ellen Caroline F Carvalho;LostinSP2810;2022-09-13 16:31:18+00:00;"Esse caso do Luva de Pedreiro é triste porque ele é muito novo e foi explorado pelo ex agente.
Largar algo promissor é um ato de coragem. Já larguei muita coisa difícil, não sei se largaria assim a chance de ter grana pra caramba e não me estressar como me estresso por merreca";0;1;0;"This case of Glove de Pedreiro is sad because he is very young and was exploited by the former agent.
Letting go of something promising is an act of courage. I've already given up a lot of difficult things, I don't know if I would give up the chance to have a lot of money and not stress myself like I stress for mereca";pos;0.8913674033612723;0.1086325966387286;mixed;0.28;0.66;0.06;POSITIVE;0.5017607808113098;0.4982392191886902;0.4306984235691274;Neutro
homogeneamente lulala;gilesfernandes;2022-09-13 19:27:17+00:00; irmão do luva de pedreiro;0;1;0;bricklayer's glove brother;pos;0.5140449438202246;0.4859550561797753;neutral;0.13;0.03;0.84;POSITIVE;0.9857869148254395;0.014213085174560547;0.4293741104958719;Neutro
O Cara do Marketing;danielcaico;2022-09-13 18:56:23+00:00;"Luva de Pedreiro, Tom Holland, Whinderson Nunes e outros que vivem em uma internet polarizada e cheia de crítica de todos os lados a todo momento, não conseguem ""respirar"" e realmente acontece isso. 
A vida deles é a Internet e suas opiniões.";0;0;0;"Glove de Pedreiro, Tom Holland, Whinderson Nunes and others who live in a polarized internet and full of criticism from all sides at all times, cannot ""breathe"" and it really happens.
Their life is the Internet and their opinions.";pos;0.9724727149958474;0.0275272850041508;negative;0.02;0.94;0.04;POSITIVE;0.9747980237007141;0.02520197629928589;0.4288669660567536;Neutro
Professor de Javanês;GeneralRocha;2022-09-13 16:59:45+00:00;Quem ta mais desanimado hj? Eu, o Luva de Pedreiro ou o Bolsonaro? ;1;3;0;Who's more discouraged today? Me, Glova de Pedreiro or Bolsonaro?;pos;0.918660877871002;0.0813391221289982;negative;0.05;0.9;0.04;POSITIVE;0.9408339262008667;0.0591660737991333;0.4286183900389622;Neutro
-- 𝓛𝓾𝓬𝓪𝓪𝓼 --;lucxs_rules;2022-09-13 17:01:03+00:00;Ai pelo amor de Deus, luva de pedreiro e bill, oque tenho a ver?;0;0;0;Oh for God's sake, bricklayer's glove and bill, what do I have to do?;neg;0.4285570694599873;0.5714429305400129;neutral;0.4;0.09;0.51;NEGATIVE;0.4858260750770569;0.5141739249229431;0.4286013170877287;Neutro
Felipe;felipepacino;2022-09-13 17:05:22+00:00;Muito preocupado com a carreira do luva de pedreiro. sinto que ira mudar minha vida ele fazendo videos ou nao;0;0;0;Very concerned about the bricklayer's career. I feel it will change my life whether he makes videos or not;pos;0.9334016768696544;0.0665983231303449;negative;0.04;0.93;0.02;POSITIVE;0.9513347148895264;0.04866528511047363;0.42801015809267245;Neutro
Luiza;patbatemanstan;2022-09-14 00:57:25+00:00;Foi só o Allan Jesus sair que a carreira do Luva de Pedreiro acaba 🤔 ;0;23;2;It was only for Allan Jesus to leave that Glova de Pedreiro's career ends 🤔;pos;0.6616493259294421;0.3383506740705585;positive;0.53;0.13;0.34;NEGATIVE;0.10583490133285522;0.8941650986671448;0.4276170183707361;Neutro
felipe olivier;olivierfelipet;2022-09-13 18:57:17+00:00;  Tá indo jogar no Vasco?;0;0;0;Are you going to play at Vasco?;neg;0.4673421070023256;0.532657892997674;neutral;0.16;0.08;0.75;POSITIVE;0.9427622556686401;0.05723774433135986;0.42755237404851515;Neutro
Enem Action 📚;EnemAction;2022-09-13 20:59:29+00:00;"🧤LuvadePedreiro decidiu encerrar a carreira de influencer: “Eu que apaguei os vídeos mesmo e parei. Vou viver minha vida normal e sossegado daquele jeito.”

🗣️Bill Morais, do meme boraBill, foi convidado para o Rock in Rio e quer aproveitar a fama para ajudar a família.+ ";0;2;0;"🧤LuvadePedreiro decided to end his influencer career: “I deleted the videos myself and stopped. I’m going to live my normal, quiet life like that.”

🗣️Bill Morais, from the meme boraBill, was invited to Rock in Rio and wants to take advantage of his fame to help his family.+";pos;0.9385455818541488;0.0614544181458469;mixed;0.5;0.28;0.22;NEGATIVE;0.022661566734313965;0.977338433265686;0.42626695933182523;Neutro
dedé;senkubrains;2022-09-13 22:32:09+00:00;luva de pedreiro nunca sera micael inimigo do ru;0;0;0;mason's glove will never be micael enemy of ru;neg;0.4694105660384458;0.5305894339615543;neutral;0.15;0.34;0.5;POSITIVE;0.9560971260070801;0.04390287399291992;0.4259435454360866;Neutro
kelson;kelsooooon;2022-09-13 16:50:44+00:00;"É O LUVA DE PEDREIRO
 ";0;1;0;IT'S THE BROKER'S GLOVE;pos;0.7002099580083986;0.2997900419916018;neutral;0.07;0.02;0.92;POSITIVE;0.9986697435379028;0.001330256462097168;0.42536420644060063;Neutro
PHILIPE;_philipefreitas;2022-09-13 23:51:29+00:00;- Luva De Pedreiro, quem lembra ?;0;0;0;- Mason Glove, who remembers?;pos;0.5891550232867607;0.4108449767132402;neutral;0.1;0.05;0.85;POSITIVE;0.9906942844390869;0.009305715560913086;0.42436337030927634;Neutro
celo 🎣;receitafuckall;2022-09-13 23:32:04+00:00; bora bill e luva de pedreiro, os dois mais lixo da net, fé p tudo;0;1;0;Let's go bill and mason's glove, the two most trash on the net, faith for everything;pos;0.6793607183015065;0.3206392816984946;negative;0.08;0.81;0.1;POSITIVE;0.9836069345474243;0.016393065452575684;0.42379636962805073;Neutro
Murilo;bmmurilo;2022-09-13 16:28:11+00:00;Luva de pedreiro trazendo tristeza a todos brasileiros;0;4;0;Mason's glove bringing sadness to all Brazilians;pos;0.7756424992793203;0.2243575007206791;negative;0.06;0.91;0.04;POSITIVE;0.9738911986351013;0.02610880136489868;0.423346413792789;Neutro
*;BeVctr;2022-09-13 23:53:42+00:00;namoral, meus sinceros vai tomar no ci luva de pedreiro;0;1;0;namoral, my sincere ones will take the stonemason's glove in ci;pos;0.8886326514913401;0.1113673485086607;negative;0.02;0.96;0.02;POSITIVE;0.9957934617996216;0.004206538200378418;0.42288851072722616;Neutro
Lucas B. Nunes;fadaprofanna;2022-09-13 16:41:34+00:00;Luva de pedreiro, agora só na memória.;0;0;0;Mason's glove, now only in memory.;neg;0.483732964932243;0.5162670350677575;neutral;0.13;0.19;0.68;POSITIVE;0.9773470759391785;0.022652924060821533;0.4226324452586571;Neutro
Emanuel Summers;emanuelsummers_;2022-09-13 17:04:06+00:00;"💵Você gosta de assistir vídeos? Sabia que é possível GANHAR DINHEIRO só assistindo a vídeos?. Sabia mais aqui ⤵️


Luva de Pedreiro Apaga Vídeos da Rede Social e Anuncia Fim da Carreira Ele diz que vai voltar a viver uma vida sossegada.
luvadepedreiro ";0;2;0;"💵Do you like watching videos? Did you know that it is possible to MAKE MONEY just by watching videos?. Know more here ⤵️


Glove de Pedreiro Deletes Videos from the Social Network and Announces End of Career He says he's going to live a quiet life again.
mason's glove";pos;0.6723406001939991;0.3276593998060048;positive;0.57;0.1;0.32;NEGATIVE;0.0006535649299621582;0.9993464350700378;0.42194967572198905;Neutro
alfredo pinto;alfredinhopinto;2022-09-13 16:58:42+00:00;__  _   tu quer uma pika isso sim seu fudido kkkkkk;0;28;0;__ _ you want a pika yes you fucker kkkkkk;neg;0.4185322716696283;0.5814677283303713;neutral;0.15;0.09;0.76;POSITIVE;0.9660484194755554;0.03395158052444458;0.42151844437439134;Neutro
lá ele;FelipeOaut;2022-09-13 16:54:01+00:00; _info A sim, o Luva de pedreiro conhecido por não saber o que é pegar na inchada pra trabalhar;0;0;0;_info Yes, the bricklayer's glove known for not knowing what it's like to pick up the swollen one to work;pos;0.7164195057280881;0.28358049427191;negative;0.08;0.6;0.32;POSITIVE;0.9568920135498047;0.04310798645019531;0.421457647546814;Neutro
pequenos furtos;47stz;2022-09-13 22:52:54+00:00;luva de pedreiro o maior do bunda mole;0;3;1;mason glove the biggest soft ass;neg;0.2273616927649542;0.7726383072350462;neutral;0.18;0.02;0.81;POSITIVE;0.9997139573097229;0.0002860426902770996;0.42096994391205717;Neutro
fela;fknfela;2022-09-14 00:32:12+00:00; prato do luva de pedreiro no paris 6;0;1;0;mason's glove plate in paris 6;pos;0.8694267515923572;0.1305732484076437;neutral;0.02;0.01;0.98;POSITIVE;0.9968030452728271;0.0031969547271728516;0.42043326316257307;Neutro
Marcelo Gonçalves 🇧🇷 🇵🇹💢;MarceloJGonca;2022-09-13 22:21:52+00:00;"Luva de Pedreiro, Jout Jout e mais influenciadores que anunciaram fim de carreira em vídeos e afastamento de plataformas | Pop ; Arte | G1 ";0;0;0;"Glove de Pedreiro, Jout Jout and more influencers who announced the end of their career in videos and moving away from platforms | Pop ; Art | G1";pos;0.7844107514228511;0.2155892485771465;negative;0.04;0.56;0.4;POSITIVE;0.999086856842041;0.0009131431579589844;0.4203692093009904;Neutro
