Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
Renzzo Natali;Zzoren7;2022-09-13 16:54:08+00:00;bad essa crise existencial do luva de pedreiro com relação a fama.. o cara viajou de avião, conheceu tds os idolos dele, teve acesso a tudo que ele n teve oportunidade e infelizmente sem a carreira ele é mais um analfabeto no sertão.. é mt coiote querendo se aproveitar do din...;0;3;0
toxoplasmose;toxopIasmose;2022-09-13 16:54:07+00:00;o que qui é luva de pedreiro?;0;0;0
casinha;caskapunkk;2022-09-13 16:54:05+00:00;"luva de pedreiro encerra carreira como influenciador digital e anuncia sua nova carreira no rap como lil luva.
o ex influenciador já disponibilizou a data do seu ep de estreia “o melhor do mundo” contando com as faixas “obrigado pai” “receba” e “suuuuu”

confira na íntegra";0;4;2
Guga KKKKKKKKKKKKKKKKKKKKKK;ygugax;2022-09-13 16:54:01+00:00;@EstrelaBet LOS  Luva de Pedreiro, seja bem vindo! 🥰🧡;0;1;0
lá ele;FelipeOaut;2022-09-13 16:54:01+00:00;@FlaPeckCRF @futebol_info A sim, o Luva de pedreiro conhecido por não saber o que é pegar na inchada pra trabalhar;0;0;0
Gabriel Melo;BielMelo;2022-09-13 16:53:52+00:00;Luva de pedreiro mal começou a trabalhar e já se aposentou!;0;0;0
pgLang Castro;matheusmtlegal;2022-09-13 16:53:48+00:00;meu algoritmo do twitter está colocando luva de pedreiro acima de cyberpunk elon musk vc n me entendeu amigo;0;0;0
Raroquim2000;gslopes1967;2022-09-13 16:53:46+00:00;@Phael_Barrox @JoaquinTeixeira @luvadepedreiro Quem não sabe usar. Infelizmente perde tudo.;0;0;0
mile 23;fe_foca;2022-09-13 16:53:46+00:00;A fama tem um preço alto, não tem dinheiro nenhum que compre sua paz. Se custa sua paz  é caro demais. Força ai luva de pedreiro 🙏;0;4;1
Tiago;tiagoliveira31;2022-09-13 16:53:43+00:00;O que aconteceu com luva de pedreiro dessa vez?;0;1;0
Grettel Costa 🌹;grettelcosta1;2022-09-13 16:53:31+00:00;"As condições do Falcão era que o Luva de Pedreiro estudasse 
Tem pessoas que não querem evoluir, não adianta.
#balançogeralRJ @tinojunior";0;0;0
Maycão;Maycao_N;2022-09-13 16:53:25+00:00;Luva de Pedreiro surto mesmo;0;0;0
LANCE!;lancenet;2022-09-13 16:53:24+00:00;Empresário do Luva de Pedreiro explica motivo da pausa e garante: 'Ele volta' https://t.co/c8uy1y3lIe;0;4;0
Celio Andrade 🌎🏨;CelioAndrade370;2022-09-13 16:53:24+00:00;Uma Pena que o Luva de Pedreiro de ter desistido da Carreira, mas temos que aceitar a decisão dele #BalançoGeralRJ;0;0;0
Alann Santucci;Alann_SM;2022-09-13 16:53:18+00:00;Luva de pedreiro precisa dar uma descansada, um cara que saiu do nada com o sucesso explosivo que teve, de uma velocidade absurda, depois uma pessoa ruim detonando seu emocional, deixa ele seguir a forma que ele quer.;0;1;0
Diego Leonardo 🇧🇷;diegoleonardopa;2022-09-13 16:53:18+00:00;"O luva de pedreiro é um retrato clássico da web celebridade de hoje: 

- viralização espontânea 
- fama repentina
- muito dinheiro
- nenhuma estrutura emocional pra lidar com tudo isso

Que o garoto seja feliz na vida real.";0;2;0
Pagodeiro;Vini_Jr1;2022-09-13 16:53:08+00:00;Luva de Pedreiro tá sendo burro, tinha que fazer igual o Adriano. Fazer dinheiro e voltar a viver do jeito que gosta;0;0;0
j.leandro;humorouskeys;2022-09-13 16:53:06+00:00;Luva de pedreiro aposentou de ser luva, agora vai ser só pedreiro.;0;0;0
L0bist@ d€ diπeit@;Lobistadireita;2022-09-13 16:53:03+00:00;Luva de pedreiro jogou a toalha e desistiu de tudo irá voltar pra sua pacata vida no interior;0;0;0
rc entertainment ™;porraul;2022-09-13 16:52:59+00:00;E O LUVA DE PEDREIRO HEIN GALERA;0;1;0
nic;jailsxn;2022-09-13 16:52:58+00:00;luva de pedreiro reage;0;0;0
maria bávara;Mariascschmitz;2022-09-13 16:52:50+00:00;E o luva de pedreiro gnt …;0;3;0
flamenga de arrascaeta gomes;sanswtt;2022-09-13 16:52:42+00:00;@luvadepedreiro tem uma capina lá no interior pra fazer preocupa nao https://t.co/inR23yxjx2;0;0;0
matheux;_teiixeira_;2022-09-13 16:52:37+00:00;"luva de pedreiro estourou muito rápido como influenciador literalmente DO NADA o cara virou febre mundial 

tem que ter muita cabeça pra aguentar oq iria ver e ele simplesmente não teve, e não é culpa dele ele nem teve tempo pra se adaptar";0;2;0
São Gonçalo Urgente 📢;SGOurgente;2022-09-13 16:52:34+00:00;Luva de Pedreiro apaga vídeos da rede social e anuncia fim da carreira: 'Vou viver minha vida normal e sossegado'. Em publicação nesta terça (13), o influencer baiano disse que voltará com a vida ‘normal’ que tinha antes de virar celebridade na internet https://t.co/Oy6hrLDwTv;1;6;1
Anônima, buscando fama.;RosaMariaSobri2;2022-09-13 16:52:31+00:00;Gente, será que quando for famosa vou desistir igual o Luva de Pedreiro??;0;2;0
Mc Americano Da NC;Mcamericano;2022-09-13 16:52:24+00:00;Qual foi do luva de pedreiro bateu neorose ?;0;0;0
augusto;augusttovieira;2022-09-13 16:52:19+00:00;se eu tivesse ganhado o dinheiro q esse menino luva de pedreiro ganhou eu ja tinha tocado o fodase há muito tempo. tá certo o rapaz;0;31;0
Dama de PAUS 🏳️‍⚧️;MatsuLisaa;2022-09-13 16:52:17+00:00;Luva de pedreiro nasceu pra ser pobre;0;0;0
IgorM🇾🇪;Guinhomdszzz;2022-09-13 16:52:11+00:00;@muitohumildee Importante é ajudar um cara pobre e humilde, pique luva de pedreiro!!;0;0;0
klara;QueridaLover;2022-09-13 16:52:06+00:00;Luva de pedreiro vai estudar ((VO NAOOOO https://t.co/7ARPpjTWym;0;2;0
lucas;olittlelucas;2022-09-13 16:52:06+00:00;luva de pedreiro só precisa de um bom psicólogo;0;0;0
Publicitários Criativos;HashtagCriativo;2022-09-13 16:51:59+00:00;"Iran garantiu que vai cumprir todos os contratos que assinou com as marcas parceiras e só deixará de fazer vídeos após o fim dos mesmos. @luvadepedreiro 

https://t.co/yHwUF0HoFw";0;0;0
Darwin;aloirdasilva;2022-09-13 16:51:59+00:00;@DaniloGentili Depois reclamam dos nossos incansáveis políticos, que se aposentam com 2 mandatos, Luva de Pedreiro trabalhou 1 ano e tá aposentado.;0;3;0
Italo Dutra 🩸;augustitalo;2022-09-13 16:51:56+00:00;ESPERTO, IMAGINE O LUVA DE PEDREIRO COM 45 ANOS CHUTANDO BOLA E GRITANDO RECEBA https://t.co/WSQ99KXLWD;0;0;0
Cezar Sales;CezarSales4;2022-09-13 16:51:53+00:00;Luva de pedreiro recebeu um total apoio da,Record  ! Estranho porque está desistindo  ! #BalançogeralRJ;0;0;0
cavalcantiantonio@yahoo.com.br;cavalcantianto1;2022-09-13 16:51:52+00:00;@futebol_info @UOLEsporte Tá mais pra Marketing, virar notícia: o luva de pedreiro abandonou tudo. Zero confiabilidade.;0;0;0
Anselmo Arruda;arruda_anselmo;2022-09-13 16:51:48+00:00;Depois do golpe o cara desanima mesmo que Deus Te abençoe luva de pedreiro #BalançoGeralRj;0;1;0
Lc bigode de rato;1whothefuckislw;2022-09-13 16:51:24+00:00;Luva de pedreiro anunciou fim da carreira kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;0;1;0
heinrick do baile do heinrick;djheinrick;2022-09-13 16:51:21+00:00;"luva de pedreiro ficou doente, ta vendo q essa vida não é fácil, e a galera dando hate nele dizendo q foi marketing pq perdeu influência pro BORA BILL

ah mano kkkkkkkk, galera é meio maluca ne possivel nao";0;6;1
Taty Zatto;tatyzatto;2022-09-13 16:51:07+00:00;Todo apoio ao Luva de Pedreiro . Difícil ver a vida mudar tanto assim. Ter que lidar com fama absurda, exposição, decepção , em quem confiava. Que ele encontre ajuda psicológica e ,quem sabe ,mais fortalecido emocionalmente , volte a produzir conteúdo 🙌🏻🤍;0;10;1
nic;jailsxn;2022-09-13 16:51:04+00:00;eu ainda acho esse lance do luva de pedreiro ser marketing;1;0;0
Chris Moraes;christianamrs;2022-09-13 16:51:04+00:00;Coitado do Luva de Pedreiro, devem ter feito a vida do menino um inferno.;0;2;0
tati;TatiCancella;2022-09-13 16:50:57+00:00;minha mãe ta brava que o luva de pedreiro desistiu da carreira;0;0;0
Caio Bellandi;CaioBellandi;2022-09-13 16:50:55+00:00;"@pedrow Graças a Deus, não fui impactado com esse do Bill ainda.

E o Luva de Pedreiro eu desisti de entender o hype.";0;6;0
kelson;kelsooooon;2022-09-13 16:50:44+00:00;"É O LUVA DE PEDREIRO
https://t.co/uhOzcXuS2a https://t.co/lHtzzmOOeK";0;1;0
nic;jailsxn;2022-09-13 16:50:43+00:00;quando pensarem que é burro lembre-se do  luva de pedreiro;0;0;0
M i c h a e l マイケル;Skrrt777;2022-09-13 16:50:37+00:00;luva de pedreiro é mt burro filhokkkkkkkkk;0;0;0
dimi;dimitrisanders_;2022-09-13 16:50:33+00:00;O luva de pedreiro simplesmente apagou todos os videos que ele ja fez wtf https://t.co/2hGmqvc137;2;98;1
Br4bet;br4bet;2022-09-13 16:50:32+00:00;"Xiiii, e o influenciador Luva de pedreiro que apagou TODOS os vídeos de seu perfil oficial do instagram? 
O influenciador postou um vídeo após rolarem rumores que seu perfil teria sido HACKEADO! No vídeo o influenciador conta que quer viver sua vida “de boa” + https://t.co/QXFzj7uKBJ";1;2;0
Cancelada por vida;iosonodouglas;2022-09-13 16:50:04+00:00;Luva de Pedreiro, a Ana Paula Arosio do tiktok 🫶🏾;0;0;0
Minuto Info;MinutoInfo1;2022-09-13 16:50:03+00:00;Triste notícia sobre o influencer Luva de Pedreiro deixa seus seguidores devastados e Falcão se pronuncia https://t.co/9QYiHElv60;0;0;0
bno;assisxx__;2022-09-13 16:49:56+00:00;@hollandaapedro @FernandoIrado_ @RapMais @luvadepedreiro Kkkkkkkkkkkkkkkkkkkskdkklllll nmrl esse bglh de marcar ele no final me matou. Cara que é analfabeto e gravou videozinhos para a internet ganha MUUUUITO mais que você, pense.;0;2;0
sarah;soaressarahs;2022-09-13 16:49:52+00:00;luva de pedreiro não tankou a carreira e foi de base;0;0;0
Mídia é o Foco;midiaeofoco;2022-09-13 16:49:46+00:00;"LUVA DE PEDREIRO DESISTIU DA SUA CARREIRA...

https://t.co/Z31Un8maQc

#luvadepedreiro https://t.co/v1pkry7bVW";0;1;0
João L.;jotaele001;2022-09-13 16:48:50+00:00;O luva de pedreiro pegou uma gripe e já quer aposentar. Tá certo, ele pode…pior é nóis kkkkkk;0;0;0
Ouvidos Felizes;OuvidosF;2022-09-13 16:48:47+00:00;@gslopes1967 @JoaquinTeixeira @luvadepedreiro Se vc tá falando daquelas pistoleiras o cara pode ter pego uma DST;0;0;0
gabi;gabimoreirx;2022-09-13 16:48:27+00:00;rum, isso do luva de pedreiro me parece marketing;0;0;0
¯\_(ツ)_/¯;_dontstopme;2022-09-13 16:48:12+00:00;Sinceramente não dá pra entender o Luva de Pedreiro. Fez toda a mídia dele pós calote do empresário, Falcão abraçou ele pra ter todos os direitos, e agora ele jogou tudo no vento.;0;1;0
VERDOLA;verdemh;2022-09-13 16:48:11+00:00;E esse role do luva de pedreiro hein?? Fama é osso;0;0;0
Dj avan;DjMse777;2022-09-13 16:48:03+00:00;Luva de pedreiro ficou com ciúme do bora bill;0;8;2
juliano;dojairboIsonaro;2022-09-13 16:47:53+00:00;@LorenCavalcante @tracklist fds mo luva de pedreiro nunca será artista https://t.co/iQ1kNXsyQW;0;0;0
L;leoverine;2022-09-13 16:47:53+00:00;@DaniloGentili Ele é  luva de pedreiro e não pedreiro.;0;1;0
DICOBROWNIE ®;dicobrowdico;2022-09-13 16:47:50+00:00;Luva de Pedreiro já deve ter conseguido uma grana massa para ficar de boa tmbm, lamentável  por ele, e isso não muda o fato, a fama e a internet é um tremendo câncer, tem que saber lidar com tudo.;0;4;0
é o gui 😮‍💨;soul_ogu1;2022-09-13 16:47:30+00:00;Fica bem nítido que uma galera da hate no Luva de Pedreiro por puro RACISMO, porque existe uns influencers branc4s com conteúdo tão medíocre quanto ou pior e que todo mundo baba ovo. 🤷🏿‍♂️;0;2;0
lype;lypecrf;2022-09-13 16:47:14+00:00;Luva de pedreiro surtou de novo ou é jogada de marketing?;0;3;0
moro em jaçanã 🇧🇴;_tocaraul;2022-09-13 16:47:05+00:00;Luva de pedreiro desistiu mesmo. Não aguentou a pressão. Espero que ele pegue o dinheiro e invista nele e não em coisas materiais só. Ele precisa primeiro aprender a ler. Boa a sorte na jornada;0;1;0
bri;yoshmorris;2022-09-13 16:47:04+00:00;melhor notícia do ano é o luva de pedreiro saindo da internet;0;0;0
⑲¼;miliciaverde;2022-09-13 16:47:00+00:00;"antes dos 30 dias esse luva de pedreiro volta com todo conteúdo (se excluido, porque da pra arquivar) restaurado.
ta metendo louco https://t.co/rwvpVboaSu";0;1;0
Diogo;diogostome;2022-09-13 16:46:57+00:00;"Luva de Pedreiro não gosta de dinheiro 💰…

Este é o tuíte!";0;7;0
Arrasca dá Shopee;DavidSi22440664;2022-09-13 16:46:56+00:00;Mano , eu acabei de ver que o Luva de Pedreiro teve uma inflamação na garganta que o fez pensar na carreira . Gente como assim ?! Eu vivia com a garganta inflamada e não conseguia um dia de atestada na empresa , aaah não é possível kkkkk;0;1;0
ContilNet Notícias;ContilNet;2022-09-13 16:46:49+00:00;"Luva de Pedreiro declara fim de carreira e empresário se manifesta; veja https://t.co/XQIyJErAxr";0;0;0
UOL Esporte;UOLEsporte;2022-09-13 16:46:28+00:00;Milly Lacombe: Na história de Luva de Pedreiro, nosso melhor e nosso pior https://t.co/zyYgObh983;0;2;1
SRzd;srzd;2022-09-13 16:46:07+00:00;Luva de Pedreiro apaga fotos e anuncia que vai sair da internet: ‘Parei’ https://t.co/teeOzlCWsC;0;1;0
Arena ND+;ArenaNDMais;2022-09-13 16:46:03+00:00;VÍDEO: Luva de Pedreiro surpreende e diz que vai largar carreira de influenciador. #NDmais https://t.co/YNqAIutlNQ;0;0;0
NDTV Record TV;ndtvrecordtv;2022-09-13 16:46:03+00:00;VÍDEO: Luva de Pedreiro surpreende e diz que vai largar carreira de influenciador. #NDmais https://t.co/1EttKPfUhi;0;0;0
ND Mais;ND_mais_;2022-09-13 16:46:02+00:00;VÍDEO: Luva de Pedreiro surpreende e diz que vai largar carreira de influenciador. #NDmais https://t.co/4ymbcoiVsi;1;0;0
Sergio Toelho;sergiotoelho;2022-09-13 16:46:02+00:00;O @luvadepedreiro é o Cuca dos Influencers. Da nele uma saudade de casa e ele larga tudo.;0;3;0
luquinha de rivia 🦁;eiluquinha;2022-09-13 16:46:01+00:00;Isso do luva de pedreiro, se não for marketing eu me dane;0;2;0
Dica App do Dia;odicaappdodia;2022-09-13 16:45:55+00:00;"O imparável, parou! Iran Ferreira, o Luva de Pedreiro da adeus a carreira de influenciador digital
#luvadepedreiro #ultimasnoticias 
https://t.co/awN7STWNGZ";0;1;1
CARAS Brasil;carasbrasil;2022-09-13 16:45:54+00:00;"Iran Ferreira, o Luva de Pedreiro, toma decisão radical sobre sua carreira de influenciador

https://t.co/C19VLUtmKq";0;9;0
ALEX SOUSA;Alex_Sousa10;2022-09-13 16:45:33+00:00;E essa decisão do @luvadepedreiro ?;0;0;0
Sou uma KKtua;Pardon_mylady;2022-09-13 16:45:25+00:00;@salimmuchibaa @futtmais @UOLEsporte Luva de pedreiro;0;0;0
𝕸𝖔𝖗𝖌𝖆𝖉𝖔 EM BULKING;buscobordelinda;2022-09-13 16:45:24+00:00;te entendo luva de pedreiro eu tbm odeio trabalhar;0;0;0
UOL;UOL;2022-09-13 16:45:23+00:00;Milly Lacombe: Na história de Luva de Pedreiro, nosso melhor e nosso pior https://t.co/lEgHgoepry;0;6;0
Raphinha;raphaelp182;2022-09-13 16:45:23+00:00;Será que a equipe do Luva de Pedreiro trabalhava com psicólogo, preparador físico, etc??? Pq imagina pra um mlk que n tinha nd, do nada começa a fazer um monte de trabalho, corpo e mente sem nenhum preparo, uma hora vai pedir arrego;0;0;0
Joaquin Teixeira;JoaquinTeixeira;2022-09-13 16:45:02+00:00;AQUELE GORDÃO CHATO, O  ABOBADO DE CABELO COLORIDO,  HUMORISTA QUE NÃO CONTA PIADA... TINHA TANTO INFLUENCIADOR PRA SE APOSENTAR ANTES DO MENINO LUVA DE PEDREIRO 😭;2;2371;90
Matheus 🇪🇨;MathDejan;2022-09-13 16:44:56+00:00;"Imagina o Falcão que já jogou Mundial de Futsal COM A CARA PARALISADA, O CARA TEVE TIPO UM DERRAME E NAO FICOU DE MIGUÉ VENDO O GRANDE LUVA DE PEDREIRO METENDO ATESTADO PQ TA COM UM RESFRIADO.

É de cair o cu da bunda KKKKKKKK";0;3;0
zimer 13 ❤️✨;italozimer;2022-09-13 16:44:48+00:00;Até hoje me pergunto quem é esse luva de pedreiro.😳🤔;0;4;0
Leo Profile;HugoLeof;2022-09-13 16:44:40+00:00;Luva de Pedreiro não quer perder quem ele é, a  sua essência, o jogo é sujo te entendo garoto, vá ser feliz sendo puro!!!! To fechado cntg;0;1;0
wesley pereiraˢᵖᶠᶜ;jwp_______;2022-09-13 16:44:36+00:00;@DaniloGentili Não, aposentou de ser luva de pedreiro o melhor de todos graças a Deus pai. Agora ele vai ser só pedreiro mesmo;0;0;0
N.;nickziintyga;2022-09-13 16:44:32+00:00;@sfpepior Se eu sou o luva de pedreiro, ia aproveitar esse tempo longe de tudo, pra poder estudar… Pq é foda só saber falar: Graças a Deus pai, obrigado meu Deus e receba;0;2;0
Philipe;Lip;2022-09-13 16:44:27+00:00;@DaniloGentili ele não é pedreiro, é a luva de pedreiro;0;0;0
lutem sem parar;brrrmis;2022-09-13 16:44:24+00:00;O Luva de pedreiro vai participar da A Fazenda?;0;1;0
Thiago Souza 🍫;othiagosouzaa;2022-09-13 16:44:18+00:00;"Silenciando ""Luva de Pedreiro"" já deu!";0;59;2
Nathália;exnatang;2022-09-13 16:44:18+00:00;Ô @luvadepedreiro isso aí é a chuva que você pegou no rock in rio, fica de boa continue recebendo;0;0;0
Ana B**;anacom1_n;2022-09-13 16:43:58+00:00;Nossa o que rolou com o Luva de pedreiro?? Preocupada com a saúde mental desse menino;0;1;0
CANAL DO TADEU;T4d3u77;2022-09-13 16:43:53+00:00;@DaniloGentili Na verdade de pedreiro ele só tem a luva;0;2;0
Nara Mendes;naraahmendes;2022-09-13 16:43:44+00:00;"O Luva de pedreiro saiu do anonimato pra uma vida de muita exposição, foi uma mudança drástica e rápida, e ainda teve que lidar com a trairagem do empresário.
Ele é simples, humilde e puro, e essa vida de exposição pode acabar com a saúde física e mental.
Que ele fique bem 🙏";0;0;0
LANCE!;lancenet;2022-09-13 16:43:38+00:00;"Empresário do Luva de Pedreiro explica motivo da pausa e garante: 'Ele volta'
https://t.co/lqzLFRmyER";0;1;0
Binho Fofoqueiro #AFazenda14;binhofofoqueiro;2022-09-13 16:43:31+00:00;Luva de Pedreiro anunciou o fim da carreira artística, Luva de pedreiro só vai finalizar os trabalhos que tem e vai se afastar das redes!! O que acharam? (Reprodução Ig) https://t.co/YQGea2DaOI;0;3;0
Regina Phalange?;tinydancerimh;2022-09-13 16:43:22+00:00;Super mal pelo Luva de pedreiro. Ele merece ser feliz mas claramente precisa de acompanhamento psicológico.;0;5;0
[ANUNCIE AQUI];porrasandrinho;2022-09-13 16:43:20+00:00;esse luva de pedreiro não sabe se da ou desce;0;0;0
GuayaKill;_p4pa;2022-09-13 16:43:09+00:00;@matheuzloggia Já arrumou a sinuca??? Todo mundo de luva de pedreiro no dia #homenagens;0;0;0
Ronaldo Martins;rmespindola;2022-09-13 16:42:51+00:00;"Luva de Pedreiro
Na verdade o que ele tinha pra oferecer já deu, estagnou já recebeu o que queria a sua fórmula de sucesso não tinha sustentabilidade era simples, agora é pegar o dinheiro que ganhou e investir bem e curti a vida com a família.";0;1;0
Yusuke Urameshi 👉🏼;shuresky;2022-09-13 16:42:50+00:00;@amigoanormal Vou ativar o modo luva de pedreiro;0;0;0
Danilo Gentili;DaniloGentili;2022-09-13 16:42:43+00:00;Luva de pedreiro aposentou de ser pedreiro?;14;3130;52
🤓 te amo quackity;liIstephanie21;2022-09-13 16:42:32+00:00;"luva de pedreiro encerrou a carreira

q carreira?";0;0;0
btwgiovanni;GiovanniFDC;2022-09-13 16:42:32+00:00;@hang_fc @ayellol luva de pedreiro roubou tua blusa firme, ficou fudido https://t.co/tkmb2L7tDr;0;1;0
Caio Vilela;CaioVilela02;2022-09-13 16:42:30+00:00;Luva de pedreiro tá cansado de descansar;0;1;0
marcos lins;marcosl03155822;2022-09-13 16:42:30+00:00;"""Bora Bil"" é o reflexo das coisas inúteis  que tem atingido nossas telas assim como luva de pedreiro com ""receba"" #sbtsportsrio";0;1;0
bee movie;lelesssa;2022-09-13 16:42:25+00:00;tô bem em choque c o tanto de hate q estão tacando no luva de pedreiro mds essa galera do tt é INSUPORTÁVEL;0;0;0
Jeferson Rast;jefersonrast;2022-09-13 16:42:24+00:00;O Luva de Pedreiro: “aposentar, né?! Que o cara não é de ferro!;0;0;0
Jader Blum;BlumJader;2022-09-13 16:42:19+00:00;"Luva de Pedreiro se aposentando com 20 anos…

Recebaaaa! 

#luvadepedreiro";0;2;0
Lucas Escobar (27/38) 🇦🇹🧉;_lucasescobar;2022-09-13 16:42:18+00:00;"Luva de Pedreiro zerou todo perfil do Instagram e mencionou que após trabalhos com os patrocinadores, não faria mais conteúdo… temos 3 opções:

- Jogada de marketing;
- Não quer mais mesmo;
- Problemas psicológicos;

Eu fico com a terceira opção. A cabeça é foda!";0;1;0
